Date,Year,Category,Lower,Mid,Upper
2022-12-01,2022,Wholesale pork,-16.0,2.8,26.1
2022-12-01,2022,Wholesale poultry,17.7,18.2,18.6
2022-12-01,2022,Wholesale poultry,-19.4,-7.9,5.3
2022-12-01,2022,Wholesale wheat flour,22.9,23.6,24.4
2022-12-01,2022,Wholesale wheat flour,-10.9,3.4,19.8
2023-01-01,2023,Farm-level cattle,-10.5,5.4,24.3
2023-01-01,2023,Farm-level eggs,-49.2,-13.8,50.1
2023-01-01,2023,Farm-level fruits,-11.0,1.5,16.5
2023-01-01,2023,Farm-level milk,-29.3,-3.9,32.7
2023-01-01,2023,Farm-level soybeans,-24.5,-2.1,28.0
2023-01-01,2023,Farm-level vegetables,-14.7,11.7,48.3
2023-01-01,2023,Farm-level wheat,-33.7,-11.7,18.2
2023-01-01,2023,Wholesale beef,-19.1,-1.7,19.5
2023-01-01,2023,Wholesale dairy,-10.8,0.1,12.7
2023-01-01,2023,Wholesale fats and oils,-23.6,-8.7,10.4
2023-01-01,2023,Wholesale pork,-15.6,-4.4,8.7
2023-01-01,2023,Wholesale poultry,-22.8,-12.6,-0.5
2023-01-01,2023,Wholesale wheat flour,-12.1,0.6,15.2
2023-02-01,2023,Farm-level cattle,-7.1,7.1,24.5
2023-02-01,2023,Farm-level eggs,-31.8,6.3,75.9
2023-02-01,2023,Farm-level fruits,-6.9,5.2,19.3
2023-02-01,2023,Farm-level milk,-33.4,-13.1,16.1
2023-02-01,2023,Farm-level soybeans,-22.5,-3.6,22.8
2023-02-01,2023,Farm-level vegetables,-23.2,-3.3,23.2
2023-02-01,2023,Farm-level wheat,-34.0,-15.0,10.2
2023-02-01,2023,Wholesale beef,-14.5,1.4,21.2
2023-02-01,2023,Wholesale dairy,-12.2,-3.0,7.6
2023-02-01,2023,Wholesale fats and oils,-17.9,-5.1,10.8
2023-02-01,2023,Wholesale pork,-14.6,-4.2,8.0
2023-02-01,2023,Wholesale poultry,-17.8,-8.8,1.5
2023-02-01,2023,Wholesale wheat flour,-11.1,-0.3,12.3
2023-03-01,2023,Farm-level cattle,-1.8,10.6,26.1
2023-03-01,2023,Farm-level eggs,-49.2,-27.8,10.5
2023-03-01,2023,Farm-level fruits,-7.3,3.1,15.2
2023-03-01,2023,Farm-level milk,-33.1,-16.3,7.8
2023-03-01,2023,Farm-level soybeans,-17.2,0.5,24.1
2023-03-01,2023,Farm-level vegetables,-22.2,-4.5,18.8
2023-03-01,2023,Farm-level wheat,-27.6,-10.5,12.8
2023-03-01,2023,Wholesale beef,-13.1,1.1,18.6
2023-03-01,2023,Wholesale dairy,-12.9,-4.9,4.0
2023-03-01,2023,Wholesale fats and oils,-21.7,-13.4,-3.8
2023-03-01,2023,Wholesale pork,-15.6,-6.5,3.7
2023-03-01,2023,Wholesale poultry,-19.2,-11.6,-2.7
2023-03-01,2023,Wholesale wheat flour,-9.0,0.4,11.4
2023-04-01,2023,Farm-level cattle,2.5,13.8,27.2
2023-04-01,2023,Farm-level eggs,-18.4,24.2,110.9
2023-04-01,2023,Farm-level fruits,-7.5,1.7,12.1
2023-04-01,2023,Farm-level milk,-31.4,-16.9,2.8
2023-04-01,2023,Farm-level soybeans,-16.8,-2.3,17.2
2023-04-01,2023,Farm-level vegetables,-21.5,-5.3,15.8
2023-04-01,2023,Farm-level wheat,-31.1,-17.4,0.9
2023-04-01,2023,Wholesale beef,-9.3,3.6,19.4
2023-04-01,2023,Wholesale dairy,-12.1,-5.5,2.0
2023-04-01,2023,Wholesale fats and oils,-23.4,-16.7,-8.8
2023-04-01,2023,Wholesale pork,-13.0,-4.9,4.5
2023-04-01,2023,Wholesale poultry,-20.0,-13.2,-5.3
2023-04-01,2023,Wholesale wheat flour,-12.0,-4.1,4.7
2023-05-01,2023,Farm-level cattle,10.1,20.6,33.0
2023-05-01,2023,Farm-level eggs,-27.8,-0.3,52.9
2023-05-01,2023,Farm-level fruits,-6.1,2.2,11.5
2023-05-01,2023,Farm-level milk,-30.3,-18.2,-2.0
2023-05-01,2023,Farm-level soybeans,-14.4,-1.9,14.4
2023-05-01,2023,Farm-level vegetables,-10.9,5.5,27.3
2023-05-01,2023,Farm-level wheat,-27.1,-14.9,0.9
2023-05-01,2023,Wholesale beef,-6.7,4.7,18.8
2023-05-01,2023,Wholesale dairy,-10.6,-4.9,1.5
2023-05-01,2023,Wholesale fats and oils,-24.9,-19.5,-13.5
2023-05-01,2023,Wholesale pork,-14.9,-8.0,0.1
2023-05-01,2023,Wholesale poultry,-20.9,-15.5,-9.2
2023-05-01,2023,Wholesale wheat flour,-9.8,-3.0,4.9
2023-06-01,2023,Farm-level cattle,9.9,18.4,28.5
2023-06-01,2023,Farm-level eggs,-47.3,-36.2,-13.0
2023-06-01,2023,Farm-level fruits,-5.8,1.3,9.2
2023-06-01,2023,Farm-level milk,-32.2,-23.3,-11.6
2023-06-01,2023,Farm-level soybeans,-14.8,-4.8,8.0
2023-06-01,2023,Farm-level vegetables,-16.7,-4.0,12.9
2023-06-01,2023,Farm-level wheat,-26.7,-16.9,-4.5
2023-06-01,2023,Wholesale beef,-0.8,9.7,22.4
2023-06-01,2023,Wholesale dairy,-11.2,-6.7,-1.6
2023-06-01,2023,Wholesale fats and oils,-24.0,-19.8,-15.0
2023-06-01,2023,Wholesale pork,-14.2,-8.2,-1.5
2023-06-01,2023,Wholesale poultry,-21.6,-17.1,-12.0
2023-06-01,2023,Wholesale wheat flour,-7.8,-2.1,4.4
2023-07-01,2023,Farm-level cattle,15.8,23.1,31.7
2023-07-01,2023,Farm-level cattle,-19.6,3.6,33.5
2023-07-01,2023,Farm-level eggs,-42.8,-32.4,-13.4
2023-07-01,2023,Farm-level eggs,-77.9,-35.6,89.8
2023-07-01,2023,Farm-level fruits,-4.3,1.6,8.3
2023-07-01,2023,Farm-level fruits,-17.0,-1.4,17.7
2023-07-01,2023,Farm-level milk,-32.2,-25.5,-16.8
2023-07-01,2023,Farm-level milk,-43.9,-8.3,51.7
2023-07-01,2023,Farm-level soybeans,-15.5,-7.5,2.0
2023-07-01,2023,Farm-level soybeans,-39.4,-11.3,32.4
2023-07-01,2023,Farm-level vegetables,-16.1,-5.3,9.1
2023-07-01,2023,Farm-level vegetables,-25.9,0.2,35.2
2023-07-01,2023,Farm-level wheat,-26.2,-18.7,-9.2
2023-07-01,2023,Farm-level wheat,-38.7,-4.9,46.5
2023-07-01,2023,Wholesale beef,3.7,13.0,24.3
2023-07-01,2023,Wholesale beef,-21.7,2.4,32.8
2023-07-01,2023,Wholesale dairy,-11.0,-7.5,-3.6
2023-07-01,2023,Wholesale dairy,-19.1,-2.6,17.6
2023-07-01,2023,Wholesale fats and oils,-25.6,-22.6,-19.3
2023-07-01,2023,Wholesale fats and oils,-37.6,-16.7,12.0
2023-07-01,2023,Wholesale pork,-12.0,-7.1,-1.3
2023-07-01,2023,Wholesale pork,-16.9,-2.6,14.1
2023-07-01,2023,Wholesale poultry,-21.2,-17.6,-13.7
2023-07-01,2023,Wholesale poultry,-22.2,-3.4,19.2
2023-07-01,2023,Wholesale wheat flour,-9.3,-4.8,0.2
2023-07-01,2023,Wholesale wheat flour,-18.7,-0.4,22.2
2023-08-01,2023,Farm-level cattle,17.4,23.1,29.7
2023-08-01,2023,Farm-level cattle,-17.8,4.8,32.6
2023-08-01,2023,Farm-level eggs,-41.5,-33.2,-17.5
2023-08-01,2023,Farm-level eggs,-77.4,-31.5,109.3
2023-08-01,2023,Farm-level fruits,-6.0,-1.3,3.9
2023-08-01,2023,Farm-level fruits,-15.7,-0.6,17.4
2023-08-01,2023,Farm-level milk,-31.4,-26.3,-19.9
2023-08-01,2023,Farm-level milk,-46.5,-14.6,38.1
2023-08-01,2023,Farm-level soybeans,-10.5,-3.8,4.3
2023-08-01,2023,Farm-level soybeans,-28.3,4.3,51.5
2023-08-01,2023,Farm-level vegetables,-12.7,-3.1,9.3
2023-08-01,2023,Farm-level vegetables,-24.4,2.3,37.7
2023-08-01,2023,Farm-level wheat,-24.1,-18.1,-10.5
2023-08-01,2023,Farm-level wheat,-33.9,-0.2,51.2
2023-08-01,2023,Wholesale beef,5.9,13.4,22.4
2023-08-01,2023,Wholesale beef,-24.6,-2.4,26.7
2023-08-01,2023,Wholesale dairy,-10.5,-7.9,-5.0
2023-08-01,2023,Wholesale dairy,-18.8,-3.4,14.8
2023-08-01,2023,Wholesale fats and oils,-21.7,-19.3,-16.8
2023-08-01,2023,Wholesale fats and oils,-28.9,-8.0,19.7
2023-08-01,2023,Wholesale pork,-9.6,-5.5,-0.8
2023-08-01,2023,Wholesale pork,-13.4,1.1,18.2
2023-08-01,2023,Wholesale poultry,-21.4,-18.8,-16.1
2023-08-01,2023,Wholesale poultry,-19.1,-2.5,17.5
2023-08-01,2023,Wholesale wheat flour,-8.3,-4.8,-1.0
2023-08-01,2023,Wholesale wheat flour,-18.6,-1.6,18.9
2023-09-01,2023,Farm-level cattle,19.5,23.9,28.9
2023-09-01,2023,Farm-level cattle,-16.8,4.3,30.4
2023-09-01,2023,Farm-level eggs,-38.8,-32.0,-20.0
2023-09-01,2023,Farm-level eggs,-72.8,-24.2,123.2
2023-09-01,2023,Farm-level fruits,-4.9,-1.1,3.1
2023-09-01,2023,Farm-level fruits,-15.5,-0.9,16.4
2023-09-01,2023,Farm-level milk,-30.9,-27.3,-23.0
2023-09-01,2023,Farm-level milk,-43.7,-13.3,36.3
2023-09-01,2023,Farm-level soybeans,-12.2,-7.5,-2.0
2023-09-01,2023,Farm-level soybeans,-32.2,-3.9,37.1
2023-09-01,2023,Farm-level vegetables,-13.8,-6.3,3.7
2023-09-01,2023,Farm-level vegetables,-23.6,1.0,34.6
2023-09-01,2023,Farm-level wheat,-24.8,-20.7,-15.6
2023-09-01,2023,Farm-level wheat,-36.7,-7.0,39.1
2023-09-01,2023,Wholesale beef,6.9,12.8,19.8
2023-09-01,2023,Wholesale beef,-21.5,0.2,28.1
2023-09-01,2023,Wholesale dairy,-8.1,-6.1,-3.9
2023-09-01,2023,Wholesale dairy,-14.2,1.2,19.7
2023-09-01,2023,Wholesale fats and oils,-17.1,-15.2,-13.0
2023-09-01,2023,Wholesale fats and oils,-18.1,4.4,33.1
2023-09-01,2023,Wholesale pork,-7.4,-4.1,-0.2
2023-09-01,2023,Wholesale pork,-14.8,-0.7,16.3
2023-09-01,2023,Wholesale poultry,-20.5,-18.6,-16.6
2023-09-01,2023,Wholesale poultry,-20.0,-3.4,16.6
2023-09-01,2023,Wholesale wheat flour,-8.3,-5.8,-3.0
2023-09-01,2023,Wholesale wheat flour,-21.7,-6.2,13.0
2023-10-01,2023,Farm-level cattle,20.8,23.8,27.2
2023-10-01,2023,Farm-level cattle,-15.3,4.5,28.7
2023-10-01,2023,Farm-level eggs,-36.2,-30.8,-21.8
2023-10-01,2023,Farm-level eggs,-68.8,-19.3,121.9
2023-10-01,2023,Farm-level fruits,-4.2,-1.4,1.8
2023-10-01,2023,Farm-level fruits,-14.4,-0.4,16.4
2023-10-01,2023,Farm-level milk,-21.1,-17.8,-13.8
2023-10-01,2023,Farm-level milk,-27.1,10.3,69.3
2023-10-01,2023,Farm-level soybeans,-11.0,-7.8,-4.1
2023-10-01,2023,Farm-level soybeans,-32.6,-6.5,32.1
2023-10-01,2023,Farm-level vegetables,-15.3,-10.2,-3.4
2023-10-01,2023,Farm-level vegetables,-25.8,-3.0,28.2
2023-10-01,2023,Farm-level wheat,-24.7,-22.0,-18.7
2023-10-01,2023,Farm-level wheat,-38.7,-11.7,29.2
2023-10-01,2023,Wholesale beef,8.6,12.8,17.8
2023-10-01,2023,Wholesale beef,-19.6,1.6,29.1
2023-10-01,2023,Wholesale dairy,-7.5,-6.3,-4.9
2023-10-01,2023,Wholesale dairy,-13.8,0.7,17.7
2023-10-01,2023,Wholesale fats and oils,-17.2,-16.0,-14.7
2023-10-01,2023,Wholesale fats and oils,-22.0,-3.0,21.3
2023-10-01,2023,Wholesale pork,-5.0,-2.6,0.2
2023-10-01,2023,Wholesale pork,-13.8,-0.1,15.7
2023-10-01,2023,Wholesale poultry,-17.4,-16.1,-14.6
2023-10-01,2023,Wholesale poultry,-11.7,5.9,27.6
2023-10-01,2023,Wholesale wheat flour,-7.3,-5.6,-3.7
2023-10-01,2023,Wholesale wheat flour,-17.7,-2.0,16.1
2023-11-01,2023,Farm-level cattle,21.5,23.3,25.3
2023-11-01,2023,Farm-level cattle,-14.0,4.4,26.7
2023-11-01,2023,Farm-level eggs,-34.9,-31.8,-26.5
2023-11-01,2023,Farm-level eggs,-70.0,-25.7,95.9
2023-11-01,2023,Farm-level fruits,-4.5,-2.7,-0.6
2023-11-01,2023,Farm-level fruits,-15.4,-1.9,13.9
2023-11-01,2023,Farm-level milk,-20.9,-19.1,-16.9
2023-11-01,2023,Farm-level milk,-26.3,8.4,61.0
2023-11-01,2023,Farm-level soybeans,-11.0,-9.2,-7.2
2023-11-01,2023,Farm-level soybeans,-34.4,-11.3,21.7
2023-11-01,2023,Farm-level vegetables,-14.6,-11.2,-6.9
2023-11-01,2023,Farm-level vegetables,-25.7,-3.0,26.6
2023-11-01,2023,Farm-level wheat,-24.6,-23.0,-21.2
2023-11-01,2023,Farm-level wheat,-39.0,-13.9,21.8
2023-11-01,2023,Wholesale beef,10.3,13.0,16.2
2023-11-01,2023,Wholesale beef,-19.0,1.0,27.4
2023-11-01,2023,Wholesale dairy,-6.4,-5.7,-5.0
2023-11-01,2023,Wholesale dairy,-10.1,3.7,19.8
2023-11-01,2023,Wholesale fats and oils,-17.1,-16.5,-15.8
2023-11-01,2023,Wholesale fats and oils,-20.2,-3.2,17.9
2023-11-01,2023,Wholesale pork,-5.9,-4.4,-2.8
2023-11-01,2023,Wholesale pork,-13.6,-0.6,14.7
2023-11-01,2023,Wholesale poultry,-17.4,-16.7,-15.9
2023-11-01,2023,Wholesale poultry,-14.4,1.0,19.5
2023-11-01,2023,Wholesale wheat flour,-6.8,-5.8,-4.7
2023-11-01,2023,Wholesale wheat flour,-18.5,-4.4,12.0
2023-12-01,2023,Farm-level cattle,21.5,22.3,23.2
2023-12-01,2023,Farm-level cattle,-15.3,1.2,21.0
2023-12-01,2023,Farm-level eggs,-30.4,-28.1,-24.6
2023-12-01,2023,Farm-level eggs,-58.4,-5.4,126.7
2023-12-01,2023,Farm-level fruits,-1.9,-0.8,0.4
2023-12-01,2023,Farm-level fruits,-11.9,1.4,16.2
2023-12-01,2023,Farm-level milk,-20.1,-19.5,-18.7
2023-12-01,2023,Farm-level milk,-28.5,1.1,44.0
2023-12-01,2023,Farm-level soybeans,-8.9,-8.0,-7.0
2023-12-01,2023,Farm-level soybeans,-27.5,-3.3,28.8
2023-12-01,2023,Farm-level vegetables,-12.9,-11.2,-9.0
2023-12-01,2023,Farm-level vegetables,-22.4,-0.5,28.5
2023-12-01,2023,Farm-level wheat,-23.9,-23.2,-22.4
2023-12-01,2023,Farm-level wheat,-39.3,-16.7,14.8
2023-12-01,2023,Wholesale beef,12.0,13.4,15.0
2023-12-01,2023,Wholesale beef,-16.9,2.4,27.1
2023-12-01,2023,Wholesale dairy,-6.3,-6.0,-5.8
2023-12-01,2023,Wholesale dairy,-13.7,-1.7,12.2
2023-12-01,2023,Wholesale fats and oils,-16.2,-15.9,-15.6
2023-12-01,2023,Wholesale fats and oils,-16.7,-1.6,17.2
2023-12-01,2023,Wholesale pork,-5.9,-5.2,-4.5
2023-12-01,2023,Wholesale pork,-13.1,-0.7,13.5
2023-12-01,2023,Wholesale poultry,-18.8,-18.5,-18.1
2023-12-01,2023,Wholesale poultry,-19.1,-8.9,2.6
2023-12-01,2023,Wholesale wheat flour,-6.4,-5.9,-5.4
2023-12-01,2023,Wholesale wheat flour,-17.1,-4.1,10.6
2024-01-01,2024,Farm-level cattle,-17.4,-2.8,14.6
2024-01-01,2024,Farm-level eggs,-55.6,-6.7,111.7
2024-01-01,2024,Farm-level fruits,-10.9,1.3,15.7
2024-01-01,2024,Farm-level milk,-21.3,6.9,47.4
2024-01-01,2024,Farm-level soybeans,-28.2,-7.1,21.3
2024-01-01,2024,Farm-level vegetables,-22.5,-1.5,26.8
2024-01-01,2024,Farm-level wheat,-34.6,-13.2,15.6
2024-01-01,2024,Wholesale beef,-16.2,1.7,23.7
2024-01-01,2024,Wholesale dairy,-12.1,-1.3,11.2
2024-01-01,2024,Wholesale fats and oils,-19.7,-6.5,9.3
2024-01-01,2024,Wholesale pork,-13.9,-2.9,10.1
2024-01-01,2024,Wholesale poultry,-16.9,-7.6,3.0
2024-01-01,2024,Wholesale wheat flour,-14.9,-2.8,11.0
2024-02-01,2024,Farm-level cattle,-14.5,-1.7,14.0
2024-02-01,2024,Farm-level eggs,-47.8,-1.9,106.6
2024-02-01,2024,Farm-level fruits,-6.8,4.0,16.4
2024-02-01,2024,Farm-level milk,-25.3,-5.7,20.7
2024-02-01,2024,Farm-level soybeans,-30.1,-13.0,10.9
2024-02-01,2024,Farm-level vegetables,-23.9,-3.1,24.5
2024-02-01,2024,Farm-level wheat,-34.7,-16.2,8.1
2024-02-01,2024,Wholesale beef,-15.5,-0.2,18.9
2024-02-01,2024,Wholesale dairy,-11.4,-2.7,7.3
2024-02-01,2024,Wholesale fats and oils,-21.0,-10.4,2.4
2024-02-01,2024,Wholesale pork,-13.9,-3.9,8.0
2024-02-01,2024,Wholesale poultry,-14.5,-3.5,9.5
2024-02-01,2024,Wholesale wheat flour,-12.6,-3.8,6.1
2024-03-01,2024,Farm-level cattle,-7.5,4.0,18.4
2024-03-01,2024,Farm-level eggs,-23.2,34.4,165.0
2024-03-01,2024,Farm-level fruits,-9.2,0.0,10.4
2024-03-01,2024,Farm-level milk,-22.0,-5.1,17.9
2024-03-01,2024,Farm-level soybeans,-31.2,-16.6,2.9
2024-03-01,2024,Farm-level vegetables,-19.2,-0.2,25.1
2024-03-01,2024,Farm-level wheat,-35.1,-20.2,-0.1
2024-03-01,2024,Wholesale beef,-12.8,1.3,18.6
2024-03-01,2024,Wholesale dairy,-7.7,0.3,9.0
2024-03-01,2024,Wholesale fats and oils,-22.1,-13.2,-2.9
2024-03-01,2024,Wholesale pork,-8.3,6.1,23.4
2024-03-01,2024,Wholesale poultry,-10.1,-0.3,11.2
2024-03-01,2024,Wholesale wheat flour,-11.8,-4.3,4.4
2024-04-01,2024,Farm-level cattle,-1.5,9.4,22.2
2024-04-01,2024,Farm-level eggs,-23.0,22.3,123.4
2024-04-01,2024,Farm-level fruits,-11.9,-3.9,5.1
2024-04-01,2024,Farm-level milk,-12.0,4.4,25.6
2024-04-01,2024,Farm-level soybeans,-28.7,-16.2,0.4
2024-04-01,2024,Farm-level vegetables,-12.5,5.9,30.2
2024-04-01,2024,Farm-level wheat,-34.6,-21.9,-5.0
2024-04-01,2024,Wholesale beef,-9.8,3.0,18.4
2024-04-01,2024,Wholesale dairy,-7.1,-0.5,6.8
2024-04-01,2024,Wholesale fats and oils,-18.3,-10.7,-1.7
2024-04-01,2024,Wholesale pork,-4.3,8.2,23.6
2024-04-01,2024,Wholesale poultry,1.7,12.7,25.8
2024-04-01,2024,Wholesale wheat flour,-12.6,-6.0,1.1
2024-05-01,2024,Farm-level cattle,0.4,9.6,20.6
2024-05-01,2024,Farm-level eggs,-15.4,24.4,107.3
2024-05-01,2024,Farm-level fruits,-10.5,-3.3,4.7
2024-05-01,2024,Farm-level milk,-10.6,3.3,21.3
2024-05-01,2024,Farm-level soybeans,-27.4,-16.9,-3.1
2024-05-01,2024,Farm-level vegetables,-14.8,0.2,20.5
2024-05-01,2024,Farm-level wheat,-32.5,-21.6,-7.5
2024-05-01,2024,Wholesale beef,-7.8,3.3,17.0
2024-05-01,2024,Wholesale dairy,-6.6,-0.9,5.3
2024-05-01,2024,Wholesale fats and oils,-16.6,-10.2,-3.0
2024-05-01,2024,Wholesale pork,-0.8,10.2,23.9
2024-05-01,2024,Wholesale poultry,-2.6,5.2,14.6
2024-05-01,2024,Wholesale wheat flour,-12.5,-7.0,-0.8
2024-06-01,2024,Farm-level cattle,3.6,11.5,20.8
2024-06-01,2024,Farm-level eggs,-22.5,2.7,55.0
2024-06-01,2024,Farm-level fruits,-10.7,-4.5,2.3
2024-06-01,2024,Farm-level milk,-13.5,-3.1,10.2
2024-06-01,2024,Farm-level soybeans,-24.5,-15.4,-3.8
2024-06-01,2024,Farm-level vegetables,-12.5,0.8,18.8
2024-06-01,2024,Farm-level wheat,-23.1,-12.1,1.6
2024-06-01,2024,Wholesale beef,-6.2,3.3,14.9
2024-06-01,2024,Wholesale dairy,-3.1,1.8,7.1
2024-06-01,2024,Wholesale fats and oils,-15.4,-10.3,-4.5
2024-06-01,2024,Wholesale pork,1.9,11.2,22.4
2024-06-01,2024,Wholesale poultry,0.0,6.6,14.2
2024-06-01,2024,Wholesale wheat flour,-9.3,-4.6,0.7
2024-07-01,2024,Farm-level cattle,6.0,12.4,19.9
2024-07-01,2024,Farm-level cattle,-20.2,2.1,30.7
2024-07-01,2024,Farm-level eggs,-8.9,17.7,68.5
2024-07-01,2024,Farm-level eggs,-71.5,-11.9,177.6
2024-07-01,2024,Farm-level fruits,-11.9,-6.8,-1.2
2024-07-01,2024,Farm-level fruits,-16.2,-1.5,16.3
2024-07-01,2024,Farm-level milk,-0.2,10.1,22.8
2024-07-01,2024,Farm-level milk,-29.9,5.3,60.1
2024-07-01,2024,Farm-level soybeans,-23.9,-16.5,-7.6
2024-07-01,2024,Farm-level soybeans,-37.5,-8.7,36.3
2024-07-01,2024,Farm-level vegetables,-12.0,-0.6,14.5
2024-07-01,2024,Farm-level vegetables,-27.2,-1.0,34.2
2024-07-01,2024,Farm-level wheat,-25.2,-17.4,-7.4
2024-07-01,2024,Farm-level wheat,-36.7,-2.0,51.0
2024-07-01,2024,Wholesale beef,-2.5,5.9,16.0
2024-07-01,2024,Wholesale beef,-21.0,1.8,30.2
2024-07-01,2024,Wholesale dairy,-2.0,1.7,6.0
2024-07-01,2024,Wholesale dairy,-14.6,1.1,20.1
2024-07-01,2024,Wholesale fats and oils,-15.3,-11.4,-7.2
2024-07-01,2024,Wholesale fats and oils,-24.2,-2.4,26.1
2024-07-01,2024,Wholesale pork,3.3,10.7,19.6
2024-07-01,2024,Wholesale pork,-27.1,-2.0,31.9
2024-07-01,2024,Wholesale poultry,-6.5,-1.9,3.2
2024-07-01,2024,Wholesale poultry,-23.0,-3.0,21.2
2024-07-01,2024,Wholesale wheat flour,-9.6,-5.8,-1.6
2024-07-01,2024,Wholesale wheat flour,-14.2,1.0,19.0
2024-08-01,2024,Farm-level cattle,8.2,13.3,19.2
2024-08-01,2024,Farm-level cattle,-17.9,4.1,30.8
2024-08-01,2024,Farm-level eggs,-1.9,20.2,61.3
2024-08-01,2024,Farm-level eggs,-66.3,0.0,199.8
2024-08-01,2024,Farm-level fruits,-9.7,-5.4,-0.7
2024-08-01,2024,Farm-level fruits,-13.2,1.1,17.9
2024-08-01,2024,Farm-level milk,2.6,11.0,21.5
2024-08-01,2024,Farm-level milk,-31.1,1.8,52.0
2024-08-01,2024,Farm-level soybeans,-23.5,-17.9,-11.3
2024-08-01,2024,Farm-level soybeans,-30.2,1.4,47.0
2024-08-01,2024,Farm-level vegetables,-11.6,-2.4,9.5
2024-08-01,2024,Farm-level vegetables,-26.2,0.0,35.0
2024-08-01,2024,Farm-level wheat,-27.5,-22.0,-15.0
2024-08-01,2024,Farm-level wheat,-36.5,-3.9,46.1
2024-08-01,2024,Wholesale beef,-0.4,6.3,14.5
2024-08-01,2024,Wholesale beef,-23.6,-2.4,25.0
2024-08-01,2024,Wholesale dairy,0.0,3.0,6.2
2024-08-01,2024,Wholesale dairy,-13.1,2.0,19.5
2024-08-01,2024,Wholesale fats and oils,-11.5,-8.4,-5.1
2024-08-01,2024,Wholesale fats and oils,-18.7,3.2,31.7
2024-08-01,2024,Wholesale pork,5.7,11.6,18.5
2024-08-01,2024,Wholesale pork,-21.5,4.1,39.0
2024-08-01,2024,Wholesale poultry,-4.8,-1.3,2.5
2024-08-01,2024,Wholesale poultry,-20.2,-0.7,23.8
2024-08-01,2024,Wholesale wheat flour,-9.6,-6.6,-3.5
2024-08-01,2024,Wholesale wheat flour,-14.8,-0.8,15.5
2024-09-01,2024,Farm-level cattle,8.3,12.0,16.3
2024-09-01,2024,Farm-level cattle,-18.8,1.1,25.8
2024-09-01,2024,Farm-level eggs,15.2,37.7,77.4
2024-09-01,2024,Farm-level eggs,-54.4,26.5,271.1
2024-09-01,2024,Farm-level fruits,-9.4,-6.0,-2.3
2024-09-01,2024,Farm-level fruits,-13.8,0.1,16.2
2024-09-01,2024,Farm-level milk,1.9,7.9,14.9
2024-09-01,2024,Farm-level milk,-27.3,3.9,50.9
2024-09-01,2024,Farm-level soybeans,-25.8,-22.1,-17.7
2024-09-01,2024,Farm-level soybeans,-35.6,-8.7,30.3
2024-09-01,2024,Farm-level vegetables,-10.0,-2.5,7.2
2024-09-01,2024,Farm-level vegetables,-25.5,-0.8,33.5
2024-09-01,2024,Farm-level wheat,-27.4,-23.5,-18.6
2024-09-01,2024,Farm-level wheat,-38.0,-8.8,36.8
2024-09-01,2024,Wholesale beef,-0.7,4.6,10.8
2024-09-01,2024,Wholesale beef,-21.2,-0.8,25.3
2024-09-01,2024,Wholesale dairy,0.6,2.8,5.1
2024-09-01,2024,Wholesale dairy,-11.5,2.7,19.8
2024-09-01,2024,Wholesale fats and oils,-12.6,-10.6,-8.5
2024-09-01,2024,Wholesale fats and oils,-22.2,-2.7,21.6
2024-09-01,2024,Wholesale pork,7.2,11.5,16.7
2024-09-01,2024,Wholesale pork,-21.9,1.0,33.0
2024-09-01,2024,Wholesale poultry,-3.2,-0.7,2.1
2024-09-01,2024,Wholesale poultry,-18.0,-0.2,21.8
2024-09-01,2024,Wholesale wheat flour,-9.1,-6.9,-4.6
2024-09-01,2024,Wholesale wheat flour,-16.8,-3.8,11.7
2024-10-01,2024,Farm-level cattle,8.2,10.7,13.5
2024-10-01,2024,Farm-level cattle,-19.3,-0.9,21.5
2024-10-01,2024,Farm-level eggs,22.2,39.2,68.0
2024-10-01,2024,Farm-level eggs,-49.1,31.3,260.2
2024-10-01,2024,Farm-level fruits,-7.3,-4.6,-1.6
2024-10-01,2024,Farm-level fruits,-11.4,1.9,17.5
2024-10-01,2024,Farm-level milk,4.8,9.0,13.7
2024-10-01,2024,Farm-level milk,-24.2,6.3,50.6
2024-10-01,2024,Farm-level soybeans,-25.1,-22.5,-19.6
2024-10-01,2024,Farm-level soybeans,-36.2,-11.6,25.1
2024-10-01,2024,Farm-level vegetables,-8.9,-3.5,3.6
2024-10-01,2024,Farm-level vegetables,-27.1,-3.5,29.1
2024-10-01,2024,Farm-level wheat,-25.3,-22.5,-19.0
2024-10-01,2024,Farm-level wheat,-35.8,-7.3,35.7
2024-10-01,2024,Wholesale beef,0.6,4.3,8.8
2024-10-01,2024,Wholesale beef,-19.7,0.2,25.7
2024-10-01,2024,Wholesale dairy,2.4,3.9,5.4
2024-10-01,2024,Wholesale dairy,-8.6,5.3,21.5
2024-10-01,2024,Wholesale fats and oils,-12.3,-11.0,-9.7
2024-10-01,2024,Wholesale fats and oils,-24.4,-7.1,14.6
2024-10-01,2024,Wholesale pork,8.8,11.9,15.3
2024-10-01,2024,Wholesale pork,-19.9,2.1,30.4
2024-10-01,2024,Wholesale poultry,1.3,3.3,5.3
2024-10-01,2024,Wholesale poultry,-8.4,10.8,34.7
2024-10-01,2024,Wholesale wheat flour,-8.2,-6.7,-5.0
2024-10-01,2024,Wholesale wheat flour,-13.2,-0.1,14.5
2024-11-01,2024,Farm-level cattle,9.4,11.0,12.7
2024-11-01,2024,Farm-level cattle,-16.5,0.9,21.9
